sample_name	animations_gradient	animations_trajectory	body_habitat	body_product	body_site	bodysite	description	dna_extracted	elevation	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	scientific_name	sequencecenter	taxon_id	title
1928.SRS056140.SRX020665.SRR047668	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS056140.SRX020665.SRR047668	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700103460	9606	38.98	-77.11	HMP-DACC	FALSE	700103460	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056153.SRX022227.SRR058090	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS056153.SRX022227.SRR058090	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700110389	9606	38.98	-77.11	HMP-DACC	FALSE	700110389	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056159.SRX021470.SRR052699	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS056159.SRX021470.SRR052699	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102340	9606	38.98	-77.11	HMP-DACC	FALSE	700102340	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056161.SRX020684.SRR048446	0	NA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	Posterior_fornix	HMP_SRS056161.SRX020684.SRR048446	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700109985	9606	38.98	-77.11	HMP-DACC	FALSE	700109985	TRUE	1928	mucus	human vaginal metagenome	BCM	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056167.SRX020684.SRR048483	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS056167.SRX020684.SRR048483	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700107423	9606	38.98	-77.11	HMP-DACC	FALSE	700107423	TRUE	1928	subgingival dental plaque	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056170.SRX020514.SRR046801	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS056170.SRX020514.SRR046801	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700106737	9606	38.98	-77.11	HMP-DACC	FALSE	700106737	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056181.SRX020684.SRR048488	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS056181.SRX020684.SRR048488	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700107427	9606	38.98	-77.11	HMP-DACC	FALSE	700107427	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056207.SRX020518.SRR047204	0	NA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	Posterior_fornix	HMP_SRS056207.SRX020518.SRR047204	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700105998	9606	38.98	-77.11	HMP-DACC	FALSE	700105998	TRUE	1928	mucus	human vaginal metagenome	WUGSC	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056219.SRX022227.SRR058090	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS056219.SRX022227.SRR058090	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700109417	9606	38.98	-77.11	HMP-DACC	FALSE	700109417	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056223.SRX020685.SRR048517	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS056223.SRX020685.SRR048517	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700107577	9606	38.98	-77.11	HMP-DACC	FALSE	700107577	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056240.SRX020524.SRR046459	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS056240.SRX020524.SRR046459	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700105003	9606	38.98	-77.11	HMP-DACC	FALSE	700105003	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056255.SRX020686.SRR048611	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS056255.SRX020686.SRR048611	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700108117	9606	38.98	-77.11	HMP-DACC	FALSE	700108117	TRUE	1928	stool	human gut metagenome	BCM	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056264.SRX019682.SRR040862	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056264.SRX019682.SRR040862	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102440	9606	38.98	-77.11	HMP-DACC	FALSE	700102440	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056274.SRX022238.SRR058108	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056274.SRX022238.SRR058108	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700109288	9606	38.98	-77.11	HMP-DACC	FALSE	700109288	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056286.SRX022036.SRR057609	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS056286.SRX022036.SRR057609	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700109017	9606	38.98	-77.11	HMP-DACC	FALSE	700109017	TRUE	1928	mucus	human vaginal metagenome	JCVI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056304.SRX020530.SRR045802	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS056304.SRX020530.SRR045802	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700038884	9606	38.98	-77.11	HMP-DACC	FALSE	700038884	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056304.SRX020576.SRR049360	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS056304.SRX020576.SRR049360	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700038884	9606	38.98	-77.11	HMP-DACC	FALSE	700038884	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056329.SRX020518.SRR047224	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS056329.SRX020518.SRR047224	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700103631	9606	38.98	-77.11	HMP-DACC	FALSE	700103631	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056331.SRX020688.SRR048717	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056331.SRX020688.SRR048717	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700107516	9606	38.98	-77.11	HMP-DACC	FALSE	700107516	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056351.SRX022036.SRR057609	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS056351.SRX022036.SRR057609	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700107858	9606	38.98	-77.11	HMP-DACC	FALSE	700107858	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056362.SRX020685.SRR048580	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056362.SRX020685.SRR048580	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700107900	9606	38.98	-77.11	HMP-DACC	FALSE	700107900	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056363.SRX020533.SRR049413	0	NA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	Posterior_fornix	HMP_SRS056363.SRX020533.SRR049413	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700103305	9606	38.98	-77.11	HMP-DACC	FALSE	700103305	TRUE	1928	mucus	human vaginal metagenome	WUGSC	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056367.SRX020685.SRR048546	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS056367.SRX020685.SRR048546	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700108931	9606	38.98	-77.11	HMP-DACC	FALSE	700108931	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056384.SRX022242.SRR058098	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS056384.SRX022242.SRR058098	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700102581	9606	38.98	-77.11	HMP-DACC	FALSE	700102581	TRUE	1928	mucus	human vaginal metagenome	JCVI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056396.SRX020514.SRR046722	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS056396.SRX020514.SRR046722	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700105144	9606	38.98	-77.11	HMP-DACC	FALSE	700105144	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056403.SRX022036.SRR057609	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056403.SRX022036.SRR057609	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700110025	9606	38.98	-77.11	HMP-DACC	FALSE	700110025	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056421.SRX021470.SRR052699	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056421.SRX021470.SRR052699	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102326	9606	38.98	-77.11	HMP-DACC	FALSE	700102326	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056424.SRX020524.SRR046452	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS056424.SRX020524.SRR046452	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700105964	9606	38.98	-77.11	HMP-DACC	FALSE	700105964	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056424.SRX020527.SRR047157	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS056424.SRX020527.SRR047157	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700105964	9606	38.98	-77.11	HMP-DACC	FALSE	700105964	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056430.SRX020565.SRR044482	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS056430.SRX020565.SRR044482	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700106040	9606	38.98	-77.11	HMP-DACC	FALSE	700106040	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056433.SRX022036.SRR057609	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS056433.SRX022036.SRR057609	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700109908	9606	38.98	-77.11	HMP-DACC	FALSE	700109908	TRUE	1928	supragingival dental plaque	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056433.SRX022240.SRR058096	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS056433.SRX022240.SRR058096	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700109908	9606	38.98	-77.11	HMP-DACC	FALSE	700109908	TRUE	1928	supragingival dental plaque	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056458.SRX020688.SRR048748	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS056458.SRX020688.SRR048748	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700108584	9606	38.98	-77.11	HMP-DACC	FALSE	700108584	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056458.SRX020690.SRR048907	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS056458.SRX020690.SRR048907	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700108584	9606	38.98	-77.11	HMP-DACC	FALSE	700108584	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056460.SRX022221.SRR058084	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS056460.SRX022221.SRR058084	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700110199	9606	38.98	-77.11	HMP-DACC	FALSE	700110199	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056460.SRX022222.SRR058085	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS056460.SRX022222.SRR058085	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700110199	9606	38.98	-77.11	HMP-DACC	FALSE	700110199	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056473.SRX020580.SRR047189	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056473.SRX020580.SRR047189	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700103702	9606	38.98	-77.11	HMP-DACC	FALSE	700103702	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056480.SRX020681.SRR048248	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS056480.SRX020681.SRR048248	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102277	9606	38.98	-77.11	HMP-DACC	FALSE	700102277	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056493.SRX020514.SRR046772	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS056493.SRX020514.SRR046772	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700105201	9606	38.98	-77.11	HMP-DACC	FALSE	700105201	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056498.SRX020530.SRR045803	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS056498.SRX020530.SRR045803	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700038890	9606	38.98	-77.11	HMP-DACC	FALSE	700038890	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056498.SRX020576.SRR046185	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS056498.SRX020576.SRR046185	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700038890	9606	38.98	-77.11	HMP-DACC	FALSE	700038890	TRUE	1928	subgingival dental plaque	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056505.SRX020684.SRR048477	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS056505.SRX020684.SRR048477	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700107397	9606	38.98	-77.11	HMP-DACC	FALSE	700107397	TRUE	1928	stool	human gut metagenome	BCM	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056509.SRX021470.SRR052699	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056509.SRX021470.SRR052699	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102686	9606	38.98	-77.11	HMP-DACC	FALSE	700102686	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056511.SRX020514.SRR046712	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS056511.SRX020514.SRR046712	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700103521	9606	38.98	-77.11	HMP-DACC	FALSE	700103521	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056514.SRX020685.SRR048508	0	NA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	Vaginal_introitus	HMP_SRS056514.SRX020685.SRR048508	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700108656	9606	38.98	-77.11	HMP-DACC	FALSE	700108656	TRUE	1928	mucus	human vaginal metagenome	BCM	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056515.SRX020524.SRR049384	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS056515.SRX020524.SRR049384	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700105108	9606	38.98	-77.11	HMP-DACC	FALSE	700105108	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056523.SRX020580.SRR047146	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056523.SRX020580.SRR047146	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700105447	9606	38.98	-77.11	HMP-DACC	FALSE	700105447	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056529.SRX020665.SRR047670	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS056529.SRX020665.SRR047670	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700105429	9606	38.98	-77.11	HMP-DACC	FALSE	700105429	TRUE	1928	saliva	human oral metagenome	WUGSC	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056542.SRX022234.SRR058112	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS056542.SRX022234.SRR058112	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700107238	9606	38.98	-77.11	HMP-DACC	FALSE	700107238	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056561.SRX022222.SRR058085	0	NA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	Vaginal_introitus	HMP_SRS056561.SRX022222.SRR058085	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700109378	9606	38.98	-77.11	HMP-DACC	FALSE	700109378	TRUE	1928	mucus	human vaginal metagenome	JCVI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056576.SRX022227.SRR058090	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS056576.SRX022227.SRR058090	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700109141	9606	38.98	-77.11	HMP-DACC	FALSE	700109141	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056606.SRX022036.SRR057609	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS056606.SRX022036.SRR057609	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700109835	9606	38.98	-77.11	HMP-DACC	FALSE	700109835	TRUE	1928	saliva	human oral metagenome	JCVI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056608.SRX021470.SRR052699	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056608.SRX021470.SRR052699	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700101829	9606	38.98	-77.11	HMP-DACC	FALSE	700101829	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056629.SRX020686.SRR048637	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS056629.SRX020686.SRR048637	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700108574	9606	38.98	-77.11	HMP-DACC	FALSE	700108574	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056656.SRX020684.SRR048448	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS056656.SRX020684.SRR048448	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700102867	9606	38.98	-77.11	HMP-DACC	FALSE	700102867	TRUE	1928	stool	human gut metagenome	BCM	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056664.SRX020533.SRR049462	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056664.SRX020533.SRR049462	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700106976	9606	38.98	-77.11	HMP-DACC	FALSE	700106976	TRUE	1928	sebum	human skin metagenome	WUGSC	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056677.SRX020688.SRR048743	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS056677.SRX020688.SRR048743	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700107812	9606	38.98	-77.11	HMP-DACC	FALSE	700107812	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056677.SRX020690.SRR048903	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS056677.SRX020690.SRR048903	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700107812	9606	38.98	-77.11	HMP-DACC	FALSE	700107812	TRUE	1928	sebum	human skin metagenome	BCM	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056678.SRX022222.SRR058085	0	NA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	Mid_vagina	HMP_SRS056678.SRX022222.SRR058085	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700109380	9606	38.98	-77.11	HMP-DACC	FALSE	700109380	TRUE	1928	mucus	human vaginal metagenome	JCVI	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056693.SRX020533.SRR046587	0	NA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	Vaginal_introitus	HMP_SRS056693.SRX020533.SRR046587	TRUE	97	Vaginal	urban biome	host-associated habitat	mucus	human-vaginal	USA	human	Homo sapiens	700105175	9606	38.98	-77.11	HMP-DACC	FALSE	700105175	TRUE	1928	mucus	human vaginal metagenome	WUGSC	1632839	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056694.SRX022238.SRR058108	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS056694.SRX022238.SRR058108	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700110411	9606	38.98	-77.11	HMP-DACC	FALSE	700110411	TRUE	1928	sebum	human skin metagenome	JCVI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS056702.SRX020681.SRR048238	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS056702.SRX020681.SRR048238	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700102944	9606	38.98	-77.11	HMP-DACC	FALSE	700102944	TRUE	1928	saliva	human oral metagenome	BCM	447426	Structure, function and diversity of the healthy human microbiome (V35)
